date,mine_name,base_capacity,rainfall_mm,rain_3d_mm,rain_7d_mm,soil_moisture_pct,equipment_downtime_hours,blast_delay_minutes,actual_rom_tonnes
2022-09-29,Kandri,147.4,0.0,0.0,19.91,50.23,0.07,0.0,129.83
2022-09-30,Kandri,147.4,0.0,0.0,19.91,45.55,0.2,17.14,135.27
2022-10-01,Kandri,147.4,15.56,5.19,11.42,49.14,0.16,5.28,137.8
2022-10-02,Kandri,147.4,23.16,12.91,11.2,53.7,2.89,34.48,120.44
2022-10-03,Kandri,147.4,0.0,12.91,5.53,48.71,2.49,29.95,120.58
2022-10-04,Kandri,147.4,0.0,7.72,5.53,47.6,0.17,13.31,137.09
2022-10-05,Kandri,147.4,0.0,0.0,5.53,46.8,4.26,0.0,121.37
2022-10-06,Kandri,147.4,0.0,0.0,5.53,45.32,3.07,0.0,128.29
2022-10-07,Kandri,147.4,0.0,0.0,5.53,40.55,0.48,4.36,135.89
2022-10-08,Kandri,147.4,0.0,0.0,3.31,38.5,0.82,14.66,140.01
2022-10-09,Kandri,147.4,0.0,0.0,0.0,36.42,0.41,6.56,137.58
2022-10-10,Kandri,147.4,0.0,0.0,0.0,34.41,0.35,16.22,140.7
2022-10-11,Kandri,147.4,0.0,0.0,0.0,32.29,0.01,11.24,139.16
2022-10-12,Kandri,147.4,0.0,0.0,0.0,30.13,0.59,2.76,147.72
2022-10-13,Kandri,147.4,0.0,0.0,0.0,27.22,1.48,0.0,137.81
2022-10-14,Kandri,147.4,0.0,0.0,0.0,25.22,1.11,0.0,142.02
2022-10-15,Kandri,147.4,0.0,0.0,0.0,23.84,1.01,2.48,138.84
2022-10-16,Kandri,147.4,0.0,0.0,0.0,22.6,0.0,0.0,143.87
2022-10-17,Kandri,147.4,77.69,25.9,11.1,48.2,0.62,9.3,126.28
2022-10-18,Kandri,147.4,0.0,25.9,11.1,44.66,0.38,0.0,134.3
2022-10-19,Kandri,147.4,0.0,25.9,11.1,41.3,0.52,0.0,141.4
2022-10-20,Kandri,147.4,0.0,0.0,11.1,37.66,0.0,38.12,136.35
2022-10-21,Kandri,147.4,0.0,0.0,11.1,35.35,0.48,5.19,139.44
2022-10-22,Kandri,147.4,0.0,0.0,11.1,32.07,0.0,5.83,141.96
2022-10-23,Kandri,147.4,39.04,13.01,16.68,42.15,1.01,8.83,136.54
2022-10-24,Kandri,147.4,0.0,13.01,5.58,40.38,0.13,8.86,136.34
2022-10-25,Kandri,147.4,0.0,13.01,5.58,38.57,0.41,0.0,136.03
2022-10-26,Kandri,147.4,0.0,0.0,5.58,35.81,2.17,5.49,132.54
2022-10-27,Kandri,147.4,0.0,0.0,5.58,33.28,0.24,5.65,139.91
2022-10-28,Kandri,147.4,0.0,0.0,5.58,30.31,0.42,7.8,136.49
2022-10-29,Kandri,147.4,0.0,0.0,5.58,26.9,0.5,18.74,144.61
2022-10-30,Kandri,147.4,8.27,2.76,1.18,27.62,2.7,9.54,133.29
2022-10-31,Kandri,147.4,0.0,2.76,1.18,23.96,1.89,3.24,139.85
2022-11-01,Kandri,147.4,0.0,2.76,1.18,21.29,1.18,7.33,139.38
2022-11-02,Kandri,147.4,0.0,0.0,1.18,21.69,1.58,2.21,138.36
2022-11-03,Kandri,147.4,0.0,0.0,1.18,20.32,0.07,12.71,146.38
2022-11-04,Kandri,147.4,0.0,0.0,1.18,19.17,1.4,2.79,138.65
2022-11-05,Kandri,147.4,0.0,0.0,1.18,18.12,1.0,0.0,139.35
2022-11-06,Kandri,147.4,0.0,0.0,0.0,15.74,0.29,7.03,143.89
2022-11-07,Kandri,147.4,0.0,0.0,0.0,15.24,2.63,3.22,134.61
2022-11-08,Kandri,147.4,0.0,0.0,0.0,13.99,0.0,0.0,142.92
2022-11-09,Kandri,147.4,0.0,0.0,0.0,14.98,0.21,0.0,151.52
2022-11-10,Kandri,147.4,0.0,0.0,0.0,12.64,1.7,1.95,143.82
2022-11-11,Kandri,147.4,0.0,0.0,0.0,10.82,0.7,10.98,141.85
2022-11-12,Kandri,147.4,0.0,0.0,0.0,10.98,0.0,1.7,142.29
2022-11-13,Kandri,147.4,0.0,0.0,0.0,9.97,1.17,18.63,140.22
2022-11-14,Kandri,147.4,0.0,0.0,0.0,8.01,4.44,41.56,125.01
2022-11-15,Kandri,147.4,0.0,0.0,0.0,8.24,1.27,7.06,143.15
2022-11-16,Kandri,147.4,0.0,0.0,0.0,7.82,0.0,7.38,146.63
2022-11-17,Kandri,147.4,0.0,0.0,0.0,7.24,1.96,10.63,141.72
2022-11-18,Kandri,147.4,0.0,0.0,0.0,7.16,0.25,3.9,144.11
2022-11-19,Kandri,147.4,0.0,0.0,0.0,7.33,1.9,13.98,141.75
2022-11-20,Kandri,147.4,0.0,0.0,0.0,7.09,0.74,9.17,147.65
2022-11-21,Kandri,147.4,0.0,0.0,0.0,6.07,0.59,2.86,145.44
2022-11-22,Kandri,147.4,0.0,0.0,0.0,5.66,2.62,9.42,137.23
2022-11-23,Kandri,147.4,0.0,0.0,0.0,7.74,1.02,1.72,147.69
2022-11-24,Kandri,147.4,0.0,0.0,0.0,6.02,0.32,21.75,143.57
2022-11-25,Kandri,147.4,0.0,0.0,0.0,6.11,0.71,0.0,140.04
2022-11-26,Kandri,147.4,0.0,0.0,0.0,4.73,3.15,0.0,137.81
2022-11-27,Kandri,147.4,0.0,0.0,0.0,5.5,0.27,2.69,150.65
2022-11-28,Kandri,147.4,0.0,0.0,0.0,6.25,0.88,10.13,139.43
2022-11-29,Kandri,147.4,0.0,0.0,0.0,6.32,0.0,8.17,145.72
2022-11-30,Kandri,147.4,0.0,0.0,0.0,4.78,0.66,18.14,144.81
2022-12-01,Kandri,147.4,0.0,0.0,0.0,7.26,2.34,0.0,143.48
2022-12-02,Kandri,147.4,0.0,0.0,0.0,7.82,2.53,8.59,135.49
2022-12-03,Kandri,147.4,0.0,0.0,0.0,5.88,0.23,0.0,144.01
2022-12-04,Kandri,147.4,0.0,0.0,0.0,5.25,0.21,25.09,141.26
2022-12-05,Kandri,147.4,0.0,0.0,0.0,6.03,0.59,15.07,139.83
2022-12-06,Kandri,147.4,0.0,0.0,0.0,7.12,2.09,0.0,138.82
2022-12-07,Kandri,147.4,0.0,0.0,0.0,7.07,1.08,8.31,140.62
2022-12-08,Kandri,147.4,0.0,0.0,0.0,6.89,1.23,19.1,140.96
2022-12-09,Kandri,147.4,0.0,0.0,0.0,6.13,1.15,9.38,137.52
2022-12-10,Kandri,147.4,0.0,0.0,0.0,7.85,3.58,16.24,128.98
2022-12-11,Kandri,147.4,0.0,0.0,0.0,5.33,2.23,0.95,140.77
2022-12-12,Kandri,147.4,0.0,0.0,0.0,6.81,4.49,20.96,126.26
2022-12-13,Kandri,147.4,0.0,0.0,0.0,5.53,2.29,14.72,140.55
2022-12-14,Kandri,147.4,0.0,0.0,0.0,4.82,1.61,9.59,137.8
2022-12-15,Kandri,147.4,0.0,0.0,0.0,6.74,0.71,16.07,146.5
2022-12-16,Kandri,147.4,0.0,0.0,0.0,5.77,1.41,1.45,140.11
2022-12-17,Kandri,147.4,0.0,0.0,0.0,4.71,2.55,4.4,142.18
2022-12-18,Kandri,147.4,0.0,0.0,0.0,5.66,0.6,7.43,149.49
2022-12-19,Kandri,147.4,0.0,0.0,0.0,5.25,1.11,12.39,140.15
2022-12-20,Kandri,147.4,0.0,0.0,0.0,5.23,0.23,14.62,146.97
2022-12-21,Kandri,147.4,0.0,0.0,0.0,5.06,2.2,8.18,142.41
2022-12-22,Kandri,147.4,4.47,1.49,0.64,9.43,0.0,2.23,143.76
2022-12-23,Kandri,147.4,0.0,1.49,0.64,10.12,0.64,0.0,149.36
2022-12-24,Kandri,147.4,0.0,1.49,0.64,10.74,0.77,4.45,137.86
2022-12-25,Kandri,147.4,0.0,0.0,0.64,9.86,0.76,14.07,140.76
2022-12-26,Kandri,147.4,0.0,0.0,0.64,9.54,1.54,9.78,139.44
2022-12-27,Kandri,147.4,0.0,0.0,0.64,7.17,1.54,6.16,145.52
2022-12-28,Kandri,147.4,0.0,0.0,0.64,6.74,0.82,10.33,145.07
2022-12-29,Kandri,147.4,0.0,0.0,0.0,4.96,1.34,4.84,142.25
2022-12-30,Kandri,147.4,0.0,0.0,0.0,4.67,2.01,6.98,139.01
2022-12-31,Kandri,147.4,0.0,0.0,0.0,4.68,0.42,26.87,142.27
2023-01-01,Kandri,147.4,0.0,0.0,0.0,5.01,0.86,0.0,143.65
2023-01-02,Kandri,147.4,0.0,0.0,0.0,6.19,1.14,14.92,137.7
2023-01-03,Kandri,147.4,0.0,0.0,0.0,5.46,0.51,6.46,145.64
2023-01-04,Kandri,147.4,0.0,0.0,0.0,4.0,1.98,9.19,142.76
2023-01-05,Kandri,147.4,0.0,0.0,0.0,3.8,3.85,3.81,134.79
2023-01-06,Kandri,147.4,0.0,0.0,0.0,5.78,0.0,9.67,148.27
2023-01-07,Kandri,147.4,0.0,0.0,0.0,5.65,0.8,2.33,141.78
2023-01-08,Kandri,147.4,0.0,0.0,0.0,5.73,1.51,16.5,138.85
2023-01-09,Kandri,147.4,0.0,0.0,0.0,4.21,0.42,28.09,144.11
2023-01-10,Kandri,147.4,0.0,0.0,0.0,4.86,0.89,4.29,146.27
2023-01-11,Kandri,147.4,0.0,0.0,0.0,6.65,0.0,2.98,148.59
2023-01-12,Kandri,147.4,0.0,0.0,0.0,3.26,0.18,0.0,153.08
2023-01-13,Kandri,147.4,0.0,0.0,0.0,3.4,0.67,20.22,142.07
2023-01-14,Kandri,147.4,0.0,0.0,0.0,5.14,0.6,12.03,144.88
2023-01-15,Kandri,147.4,0.0,0.0,0.0,5.56,5.31,4.13,125.77
2023-01-16,Kandri,147.4,0.0,0.0,0.0,5.9,0.88,1.55,146.82
2023-01-17,Kandri,147.4,0.0,0.0,0.0,8.22,1.46,15.6,139.01
2023-01-18,Kandri,147.4,0.0,0.0,0.0,7.75,1.11,7.56,140.79
2023-01-19,Kandri,147.4,0.0,0.0,0.0,7.61,2.17,0.48,135.55
2023-01-20,Kandri,147.4,0.0,0.0,0.0,8.31,1.44,10.2,133.49
2023-01-21,Kandri,147.4,0.0,0.0,0.0,8.61,0.0,17.75,143.36
2023-01-22,Kandri,147.4,0.0,0.0,0.0,9.12,0.83,8.6,145.66
2023-01-23,Kandri,147.4,0.0,0.0,0.0,8.07,0.0,4.13,145.3
2023-01-24,Kandri,147.4,0.0,0.0,0.0,8.48,2.67,5.54,138.6
2023-01-25,Kandri,147.4,0.0,0.0,0.0,7.86,0.82,4.22,140.88
2023-01-26,Kandri,147.4,0.0,0.0,0.0,7.7,2.33,4.97,138.62
2023-01-27,Kandri,147.4,0.0,0.0,0.0,6.22,0.54,0.32,145.69
2023-01-28,Kandri,147.4,0.0,0.0,0.0,6.21,1.23,7.91,141.11
2023-01-29,Kandri,147.4,0.0,0.0,0.0,4.2,1.03,12.92,142.19
2023-01-30,Kandri,147.4,0.0,0.0,0.0,4.18,1.74,4.59,145.99
2023-01-31,Kandri,147.4,0.0,0.0,0.0,4.51,1.29,19.33,137.07
2023-02-01,Kandri,147.4,0.0,0.0,0.0,5.15,1.26,11.72,139.54
2023-02-02,Kandri,147.4,0.0,0.0,0.0,4.49,1.96,28.21,140.58
2023-02-03,Kandri,147.4,0.0,0.0,0.0,4.65,0.51,0.0,141.63
2023-02-04,Kandri,147.4,0.0,0.0,0.0,4.14,0.46,0.0,147.62
2023-02-05,Kandri,147.4,0.0,0.0,0.0,3.87,0.82,1.9,141.81
2023-02-06,Kandri,147.4,0.0,0.0,0.0,4.54,1.19,0.0,146.89
2023-02-07,Kandri,147.4,0.0,0.0,0.0,4.8,5.23,4.48,126.35
2023-02-08,Kandri,147.4,0.0,0.0,0.0,5.94,0.54,3.74,143.41
2023-02-09,Kandri,147.4,0.0,0.0,0.0,7.06,0.0,6.04,144.04
2023-02-10,Kandri,147.4,0.0,0.0,0.0,8.32,0.35,5.32,147.35
2023-02-11,Kandri,147.4,0.0,0.0,0.0,9.23,0.74,4.43,148.77
2023-02-12,Kandri,147.4,0.0,0.0,0.0,8.23,1.22,1.25,142.47
2023-02-13,Kandri,147.4,0.0,0.0,0.0,8.15,3.0,0.0,136.72
2023-02-14,Kandri,147.4,0.0,0.0,0.0,7.9,1.65,0.0,146.43
2023-02-15,Kandri,147.4,0.0,0.0,0.0,7.04,2.33,3.05,139.96
2023-02-16,Kandri,147.4,0.0,0.0,0.0,6.38,0.0,1.23,149.12
2023-02-17,Kandri,147.4,0.0,0.0,0.0,5.24,0.17,16.91,145.08
2023-02-18,Kandri,147.4,0.0,0.0,0.0,6.97,0.48,5.63,142.33
2023-02-19,Kandri,147.4,0.0,0.0,0.0,6.41,1.0,8.39,145.99
2023-02-20,Kandri,147.4,0.0,0.0,0.0,6.8,0.0,5.63,147.38
2023-02-21,Kandri,147.4,0.0,0.0,0.0,5.0,2.54,0.05,140.95
2023-02-22,Kandri,147.4,0.0,0.0,0.0,4.89,0.0,1.76,147.5
2023-02-23,Kandri,147.4,0.0,0.0,0.0,4.76,1.07,9.92,144.53
2023-02-24,Kandri,147.4,0.0,0.0,0.0,3.0,7.11,0.0,125.18
2023-02-25,Kandri,147.4,0.0,0.0,0.0,4.17,2.76,17.08,131.83
2023-02-26,Kandri,147.4,0.0,0.0,0.0,3.18,1.09,15.23,144.22
2023-02-27,Kandri,147.4,0.0,0.0,0.0,3.0,0.39,25.41,142.41
2023-02-28,Kandri,147.4,0.0,0.0,0.0,3.0,1.17,22.3,138.82
2023-03-01,Kandri,147.4,0.0,0.0,0.0,3.0,0.78,3.86,143.07
2023-03-02,Kandri,147.4,0.0,0.0,0.0,3.0,0.36,11.08,146.36
2023-03-03,Kandri,147.4,0.0,0.0,0.0,5.67,0.82,1.01,140.16
2023-03-04,Kandri,147.4,0.0,0.0,0.0,6.35,0.0,20.77,143.11
2023-03-05,Kandri,147.4,0.0,0.0,0.0,5.05,1.64,1.17,144.0
2023-03-06,Kandri,147.4,0.0,0.0,0.0,5.28,0.19,13.73,142.74
2023-03-07,Kandri,147.4,0.0,0.0,0.0,4.09,0.0,12.25,148.57
2023-03-08,Kandri,147.4,8.73,2.91,1.25,6.25,0.61,1.45,147.89
2023-03-09,Kandri,147.4,0.0,2.91,1.25,6.31,0.0,1.83,149.79
2023-03-10,Kandri,147.4,0.0,2.91,1.25,4.82,0.82,0.0,138.11
2023-03-11,Kandri,147.4,0.0,0.0,1.25,5.76,1.1,0.22,142.55
2023-03-12,Kandri,147.4,0.0,0.0,1.25,5.88,1.11,8.56,146.06
2023-03-13,Kandri,147.4,0.0,0.0,1.25,7.79,0.57,5.2,143.82
2023-03-14,Kandri,147.4,0.0,0.0,1.25,7.22,0.0,2.72,144.25
2023-03-15,Kandri,147.4,0.0,0.0,0.0,7.29,3.96,19.71,134.37
2023-03-16,Kandri,147.4,0.0,0.0,0.0,8.2,2.24,13.42,135.76
2023-03-17,Kandri,147.4,0.0,0.0,0.0,7.81,0.62,12.63,142.73
2023-03-18,Kandri,147.4,0.0,0.0,0.0,10.46,3.58,0.0,138.86
2023-03-19,Kandri,147.4,0.0,0.0,0.0,9.88,3.85,2.74,132.9
2023-03-20,Kandri,147.4,0.0,0.0,0.0,9.08,1.25,6.27,143.01
2023-03-21,Kandri,147.4,0.0,0.0,0.0,9.6,3.08,8.34,137.26
2023-03-22,Kandri,147.4,0.0,0.0,0.0,11.82,1.83,13.96,137.27
2023-03-23,Kandri,147.4,0.0,0.0,0.0,10.92,0.19,7.25,148.18
2023-03-24,Kandri,147.4,0.0,0.0,0.0,11.41,2.82,8.8,135.78
2023-03-25,Kandri,147.4,0.0,0.0,0.0,11.58,1.23,9.0,138.49
2023-03-26,Kandri,147.4,0.0,0.0,0.0,10.15,0.89,7.82,144.68
2023-03-27,Kandri,147.4,0.0,0.0,0.0,9.52,1.58,1.53,142.52
2023-03-28,Kandri,147.4,0.0,0.0,0.0,10.21,0.09,12.79,141.49
2023-03-29,Kandri,147.4,0.0,0.0,0.0,9.62,2.29,6.49,136.61
2023-03-30,Kandri,147.4,0.0,0.0,0.0,8.25,0.33,5.58,145.07
2023-03-31,Kandri,147.4,0.0,0.0,0.0,6.49,2.04,12.24,137.73
2023-04-01,Kandri,147.4,0.0,0.0,0.0,6.89,0.02,8.68,144.44
2023-04-02,Kandri,147.4,0.0,0.0,0.0,5.83,0.29,6.83,149.17
2023-04-03,Kandri,147.4,0.0,0.0,0.0,6.72,0.86,4.06,146.03
2023-04-04,Kandri,147.4,0.0,0.0,0.0,6.33,1.66,3.82,141.11
2023-04-05,Kandri,147.4,0.0,0.0,0.0,6.97,0.88,0.34,138.78
2023-04-06,Kandri,147.4,0.0,0.0,0.0,5.14,1.23,2.54,138.44
2023-04-07,Kandri,147.4,0.0,0.0,0.0,6.32,0.04,16.0,141.8
2023-04-08,Kandri,147.4,0.0,0.0,0.0,6.24,1.0,17.51,144.7
2023-04-09,Kandri,147.4,0.0,0.0,0.0,4.63,0.53,0.0,143.13
2023-04-10,Kandri,147.4,0.0,0.0,0.0,4.34,1.21,11.79,148.22
2023-04-11,Kandri,147.4,0.0,0.0,0.0,3.0,0.5,6.83,149.26
2023-04-12,Kandri,147.4,0.0,0.0,0.0,3.63,2.19,0.0,142.35
2023-04-13,Kandri,147.4,0.0,0.0,0.0,3.7,0.0,1.91,148.22
2023-04-14,Kandri,147.4,0.0,0.0,0.0,3.6,2.29,20.94,141.1
2023-04-15,Kandri,147.4,0.0,0.0,0.0,4.89,1.16,8.95,142.12
2023-04-16,Kandri,147.4,0.0,0.0,0.0,5.97,0.59,10.56,143.15
2023-04-17,Kandri,147.4,0.0,0.0,0.0,5.81,0.77,8.34,139.49
2023-04-18,Kandri,147.4,0.0,0.0,0.0,5.32,1.97,10.73,141.14
2023-04-19,Kandri,147.4,0.0,0.0,0.0,5.53,0.1,3.57,143.05
2023-04-20,Kandri,147.4,0.0,0.0,0.0,5.84,0.44,17.0,145.24
2023-04-21,Kandri,147.4,0.0,0.0,0.0,6.59,1.01,14.92,144.29
2023-04-22,Kandri,147.4,0.0,0.0,0.0,6.64,0.0,1.61,146.22
2023-04-23,Kandri,147.4,0.0,0.0,0.0,7.46,1.85,0.68,140.77
2023-04-24,Kandri,147.4,0.0,0.0,0.0,6.36,1.58,9.62,142.52
2023-04-25,Kandri,147.4,0.0,0.0,0.0,6.94,1.19,17.02,139.94
2023-04-26,Kandri,147.4,0.0,0.0,0.0,7.21,0.0,0.0,145.43
2023-04-27,Kandri,147.4,4.99,1.66,0.71,11.12,2.89,8.45,138.3
2023-04-28,Kandri,147.4,0.0,1.66,0.71,9.61,0.85,8.18,143.32
2023-04-29,Kandri,147.4,0.0,1.66,0.71,8.81,1.16,4.28,142.2
2023-04-30,Kandri,147.4,0.0,0.0,0.71,7.45,1.96,2.01,143.26
2023-05-01,Kandri,147.4,0.0,0.0,0.71,6.35,0.72,16.14,145.03
2023-05-02,Kandri,147.4,0.0,0.0,0.71,7.0,1.14,21.87,143.38
2023-05-03,Kandri,147.4,0.0,0.0,0.71,4.98,1.24,10.42,142.77
2023-05-04,Kandri,147.4,0.0,0.0,0.0,4.47,1.13,14.98,140.55
2023-05-05,Kandri,147.4,0.0,0.0,0.0,3.71,1.39,15.38,137.34
2023-05-06,Kandri,147.4,0.0,0.0,0.0,5.58,3.11,5.14,140.72
2023-05-07,Kandri,147.4,0.0,0.0,0.0,6.37,0.52,2.74,147.85
2023-05-08,Kandri,147.4,0.0,0.0,0.0,6.68,0.0,12.82,143.34
2023-05-09,Kandri,147.4,0.0,0.0,0.0,5.0,0.13,6.18,142.86
2023-05-10,Kandri,147.4,0.0,0.0,0.0,3.05,1.11,2.28,145.36
2023-05-11,Kandri,147.4,0.0,0.0,0.0,3.0,0.41,13.32,144.92
2023-05-12,Kandri,147.4,0.0,0.0,0.0,3.0,1.53,11.9,138.17
2023-05-13,Kandri,147.4,0.0,0.0,0.0,3.0,1.94,10.18,134.61
2023-05-14,Kandri,147.4,0.0,0.0,0.0,5.01,2.21,10.65,135.57
2023-05-15,Kandri,147.4,0.0,0.0,0.0,5.29,1.44,5.05,143.39
2023-05-16,Kandri,147.4,0.0,0.0,0.0,5.89,0.0,7.92,147.78
2023-05-17,Kandri,147.4,0.0,0.0,0.0,6.34,0.0,4.34,144.75
2023-05-18,Kandri,147.4,0.0,0.0,0.0,5.67,0.82,3.69,144.95
2023-05-19,Kandri,147.4,0.0,0.0,0.0,5.17,0.0,10.46,148.95
2023-05-20,Kandri,147.4,0.0,0.0,0.0,4.92,1.06,8.76,145.02
2023-05-21,Kandri,147.4,0.0,0.0,0.0,5.66,0.13,12.18,145.36
2023-05-22,Kandri,147.4,0.0,0.0,0.0,6.13,3.52,17.77,131.45
2023-05-23,Kandri,147.4,0.0,0.0,0.0,4.44,0.57,5.24,141.46
2023-05-24,Kandri,147.4,0.0,0.0,0.0,6.62,2.18,6.17,137.72
2023-05-25,Kandri,147.4,0.0,0.0,0.0,7.32,0.66,4.32,144.84
2023-05-26,Kandri,147.4,0.0,0.0,0.0,6.67,0.0,8.3,146.85
2023-05-27,Kandri,147.4,17.64,5.88,2.52,11.65,0.91,31.05,141.73
2023-05-28,Kandri,147.4,0.0,5.88,2.52,8.97,0.22,0.93,145.9
2023-05-29,Kandri,147.4,0.0,5.88,2.52,6.57,0.26,24.61,145.84
2023-05-30,Kandri,147.4,33.87,11.29,7.36,17.84,1.01,2.81,143.36
2023-05-31,Kandri,147.4,22.88,18.92,10.63,24.8,0.92,6.31,139.38
2023-06-01,Kandri,147.4,32.12,29.62,15.22,33.7,2.29,15.73,127.99
2023-06-02,Kandri,147.4,0.0,18.33,15.22,31.74,3.55,4.49,132.61
2023-06-03,Kandri,147.4,21.85,17.99,15.82,39.09,1.33,7.1,131.57
2023-06-04,Kandri,147.4,14.27,12.04,17.85,41.66,0.0,13.32,137.37
2023-06-05,Kandri,147.4,76.67,37.59,28.81,60.0,1.08,6.55,119.85
2023-06-06,Kandri,147.4,76.68,55.87,34.92,60.0,2.22,26.54,114.57
2023-06-07,Kandri,147.4,27.08,60.14,35.52,60.0,0.0,13.87,125.86
2023-06-08,Kandri,147.4,0.0,34.58,30.93,58.71,2.68,11.0,116.97
2023-06-09,Kandri,147.4,0.0,9.03,30.93,55.53,1.19,0.0,124.84
2023-06-10,Kandri,147.4,10.39,3.46,29.3,55.57,0.54,9.71,132.77
2023-06-11,Kandri,147.4,0.0,3.46,27.26,51.37,0.42,12.32,132.95
2023-06-12,Kandri,147.4,36.29,15.56,21.49,60.0,1.55,5.44,121.8
2023-06-13,Kandri,147.4,77.37,37.89,21.59,60.0,1.8,8.14,119.57
2023-06-14,Kandri,147.4,0.0,37.89,17.72,56.58,1.44,3.35,124.19
2023-06-15,Kandri,147.4,0.0,25.79,17.72,51.91,0.42,7.13,131.79
2023-06-16,Kandri,147.4,0.0,0.0,17.72,50.25,1.34,3.82,125.42
2023-06-17,Kandri,147.4,50.46,16.82,23.45,60.0,0.08,7.0,131.05
2023-06-18,Kandri,147.4,10.14,20.2,24.9,59.83,4.82,25.76,112.76
2023-06-19,Kandri,147.4,18.59,26.4,22.37,60.0,1.39,6.8,127.4
2023-06-20,Kandri,147.4,181.92,70.22,37.3,60.0,2.88,19.71,93.42
2023-06-21,Kandri,147.4,48.58,83.03,44.24,60.0,1.6,0.0,122.58
2023-06-22,Kandri,147.4,0.0,76.83,44.24,58.05,0.21,9.68,127.4
2023-06-23,Kandri,147.4,0.0,16.19,44.24,53.92,2.9,11.5,121.67
2023-06-24,Kandri,147.4,0.0,0.0,37.03,49.67,2.24,19.63,122.55
2023-06-25,Kandri,147.4,130.82,43.61,54.27,60.0,3.79,11.72,103.06
2023-06-26,Kandri,147.4,0.0,43.61,51.62,56.76,1.58,8.62,129.37
2023-06-27,Kandri,147.4,55.79,62.2,33.6,60.0,0.69,6.2,124.04
2023-06-28,Kandri,147.4,0.0,18.6,26.66,55.21,5.09,18.44,113.94
2023-06-29,Kandri,147.4,0.0,18.6,26.66,49.39,2.57,0.0,124.81
2023-06-30,Kandri,147.4,65.11,21.7,35.96,60.0,1.41,10.54,122.02
2023-07-01,Kandri,147.4,28.52,31.21,40.03,60.0,2.52,16.07,117.24
2023-07-02,Kandri,147.4,64.04,52.56,30.49,60.0,1.99,3.29,121.18
2023-07-03,Kandri,147.4,14.43,35.66,32.56,60.0,0.65,8.38,125.37
2023-07-04,Kandri,147.4,0.0,26.16,24.59,57.18,1.16,2.99,127.22
2023-07-05,Kandri,147.4,0.0,4.81,24.59,52.71,0.82,13.77,128.7
2023-07-06,Kandri,147.4,42.37,14.12,30.64,60.0,0.24,14.2,126.01
2023-07-07,Kandri,147.4,0.0,14.12,21.34,59.74,3.41,9.5,116.74
2023-07-08,Kandri,147.4,70.55,37.64,27.34,60.0,1.17,2.65,125.43
2023-07-09,Kandri,147.4,0.0,23.52,18.19,57.39,2.16,13.46,127.45
2023-07-10,Kandri,147.4,85.1,51.88,28.29,60.0,1.4,19.12,115.64
2023-07-11,Kandri,147.4,0.0,28.37,28.29,56.4,0.0,8.31,129.17
2023-07-12,Kandri,147.4,0.0,28.37,28.29,52.97,0.0,14.7,133.54
2023-07-13,Kandri,147.4,4.66,1.55,22.9,49.91,0.15,8.43,135.88
2023-07-14,Kandri,147.4,24.02,9.56,26.33,55.3,0.3,4.25,131.3
2023-07-15,Kandri,147.4,0.0,9.56,16.25,52.5,0.07,8.1,136.75
2023-07-16,Kandri,147.4,68.59,30.87,26.05,60.0,2.2,24.65,125.1
2023-07-17,Kandri,147.4,50.85,39.81,21.16,60.0,0.36,38.81,125.24
2023-07-18,Kandri,147.4,13.13,44.19,23.03,60.0,0.0,5.54,127.77
2023-07-19,Kandri,147.4,28.24,30.74,27.07,60.0,0.59,0.29,126.39
2023-07-20,Kandri,147.4,8.25,16.54,27.58,58.95,1.2,6.33,129.23
2023-07-21,Kandri,147.4,0.0,12.16,24.15,55.12,0.3,1.05,125.22
2023-07-22,Kandri,147.4,0.0,2.75,24.15,50.09,2.64,5.08,124.6
2023-07-23,Kandri,147.4,0.0,0.0,14.35,46.46,0.24,3.33,133.69
2023-07-24,Kandri,147.4,46.6,15.53,13.75,60.0,1.4,0.0,125.05
2023-07-25,Kandri,147.4,0.0,15.53,11.87,56.08,3.05,24.85,119.55
2023-07-26,Kandri,147.4,129.08,58.56,26.28,60.0,4.96,37.0,97.53
2023-07-27,Kandri,147.4,0.0,43.03,25.1,55.67,0.94,6.2,129.49
2023-07-28,Kandri,147.4,36.44,55.17,30.3,60.0,0.4,14.04,127.63
2023-07-29,Kandri,147.4,51.64,29.36,37.68,60.0,1.87,7.23,127.02
2023-07-30,Kandri,147.4,19.94,36.01,40.53,60.0,1.76,2.75,132.81
2023-07-31,Kandri,147.4,0.0,23.86,33.87,57.73,0.42,29.29,124.79
2023-08-01,Kandri,147.4,11.44,10.46,35.51,58.89,0.0,21.55,130.07
2023-08-02,Kandri,147.4,52.01,21.15,24.5,60.0,1.91,10.58,126.17
2023-08-03,Kandri,147.4,0.0,21.15,24.5,55.44,0.01,4.37,128.99
2023-08-04,Kandri,147.4,0.0,17.34,19.29,53.23,1.14,13.16,130.41
2023-08-05,Kandri,147.4,5.76,1.92,12.74,52.2,1.93,1.1,127.48
2023-08-06,Kandri,147.4,46.47,17.41,16.53,60.0,1.24,11.5,123.9
2023-08-07,Kandri,147.4,38.39,30.21,22.01,60.0,0.04,14.19,125.81
2023-08-08,Kandri,147.4,67.78,50.88,30.06,60.0,2.01,24.78,112.97
2023-08-09,Kandri,147.4,0.0,35.39,22.63,55.94,3.16,31.74,119.1
2023-08-10,Kandri,147.4,21.77,29.85,25.74,60.0,0.01,25.51,129.95
