record_id,date,mine_name,state,district,mine_latitude,mine_longitude,target_rom_tonnes,actual_rom_tonnes,equipment_downtime_hours,blast_delay_minutes,rainfall_mm,target_basis,calibration_quality,data_status
PROD-0002125,2023-01-24,Chikla,Maharashtra,Bhandara,21.54169,79.75545,561.48,514.95,3.91,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002126,2023-01-25,Chikla,Maharashtra,Bhandara,21.54169,79.75545,527.76,457.31,1.95,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002127,2023-01-26,Chikla,Maharashtra,Bhandara,21.54169,79.75545,570.67,525.87,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002128,2023-01-27,Chikla,Maharashtra,Bhandara,21.54169,79.75545,593.03,562.63,0.53,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002129,2023-01-28,Chikla,Maharashtra,Bhandara,21.54169,79.75545,569.17,508.15,3.05,0,2.24,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002130,2023-01-29,Chikla,Maharashtra,Bhandara,21.54169,79.75545,515.45,481.68,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002131,2023-01-30,Chikla,Maharashtra,Bhandara,21.54169,79.75545,590.97,535.39,1.77,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002132,2023-01-31,Chikla,Maharashtra,Bhandara,21.54169,79.75545,530.36,463.23,2.29,14,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002133,2023-02-01,Chikla,Maharashtra,Bhandara,21.54169,79.75545,495.73,462.23,0.0,26,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002134,2023-02-02,Chikla,Maharashtra,Bhandara,21.54169,79.75545,578.25,507.29,1.85,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002135,2023-02-03,Chikla,Maharashtra,Bhandara,21.54169,79.75545,551.37,519.1,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002136,2023-02-04,Chikla,Maharashtra,Bhandara,21.54169,79.75545,524.73,484.77,0.41,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002137,2023-02-05,Chikla,Maharashtra,Bhandara,21.54169,79.75545,553.83,498.58,0.31,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002138,2023-02-06,Chikla,Maharashtra,Bhandara,21.54169,79.75545,482.44,438.87,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002139,2023-02-07,Chikla,Maharashtra,Bhandara,21.54169,79.75545,566.26,525.51,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002140,2023-02-08,Chikla,Maharashtra,Bhandara,21.54169,79.75545,517.44,443.49,4.22,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002141,2023-02-09,Chikla,Maharashtra,Bhandara,21.54169,79.75545,512.11,468.47,1.06,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002142,2023-02-10,Chikla,Maharashtra,Bhandara,21.54169,79.75545,481.4,433.78,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002143,2023-02-11,Chikla,Maharashtra,Bhandara,21.54169,79.75545,566.94,523.37,0.45,36,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002144,2023-02-12,Chikla,Maharashtra,Bhandara,21.54169,79.75545,511.98,444.77,0.54,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002145,2023-02-13,Chikla,Maharashtra,Bhandara,21.54169,79.75545,562.75,512.67,0.72,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002146,2023-02-14,Chikla,Maharashtra,Bhandara,21.54169,79.75545,567.97,488.21,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002147,2023-02-15,Chikla,Maharashtra,Bhandara,21.54169,79.75545,591.66,551.3,0.11,31,7.59,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002148,2023-02-16,Chikla,Maharashtra,Bhandara,21.54169,79.75545,541.91,494.56,1.95,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002149,2023-02-17,Chikla,Maharashtra,Bhandara,21.54169,79.75545,565.99,543.4,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002150,2023-02-18,Chikla,Maharashtra,Bhandara,21.54169,79.75545,652.05,544.65,7.34,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002151,2023-02-19,Chikla,Maharashtra,Bhandara,21.54169,79.75545,522.12,464.11,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002152,2023-02-20,Chikla,Maharashtra,Bhandara,21.54169,79.75545,508.25,467.52,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002153,2023-02-21,Chikla,Maharashtra,Bhandara,21.54169,79.75545,546.61,486.27,3.29,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002154,2023-02-22,Chikla,Maharashtra,Bhandara,21.54169,79.75545,574.51,520.51,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002155,2023-02-23,Chikla,Maharashtra,Bhandara,21.54169,79.75545,593.74,531.79,2.76,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002156,2023-02-24,Chikla,Maharashtra,Bhandara,21.54169,79.75545,516.08,478.5,2.14,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002157,2023-02-25,Chikla,Maharashtra,Bhandara,21.54169,79.75545,579.4,517.83,2.06,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002158,2023-02-26,Chikla,Maharashtra,Bhandara,21.54169,79.75545,505.03,469.55,1.05,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002159,2023-02-27,Chikla,Maharashtra,Bhandara,21.54169,79.75545,656.49,582.75,1.25,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002160,2023-02-28,Chikla,Maharashtra,Bhandara,21.54169,79.75545,532.73,480.13,0.39,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002161,2023-03-01,Chikla,Maharashtra,Bhandara,21.54169,79.75545,592.83,551.05,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002162,2023-03-02,Chikla,Maharashtra,Bhandara,21.54169,79.75545,566.85,513.37,3.35,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002163,2023-03-03,Chikla,Maharashtra,Bhandara,21.54169,79.75545,491.57,421.34,2.25,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002164,2023-03-04,Chikla,Maharashtra,Bhandara,21.54169,79.75545,593.49,553.69,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002165,2023-03-05,Chikla,Maharashtra,Bhandara,21.54169,79.75545,534.11,492.28,1.25,30,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002166,2023-03-06,Chikla,Maharashtra,Bhandara,21.54169,79.75545,556.37,514.34,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002167,2023-03-07,Chikla,Maharashtra,Bhandara,21.54169,79.75545,598.97,535.42,0.19,0,12.57,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002168,2023-03-08,Chikla,Maharashtra,Bhandara,21.54169,79.75545,566.99,477.32,6.03,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002169,2023-03-09,Chikla,Maharashtra,Bhandara,21.54169,79.75545,513.51,448.04,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002170,2023-03-10,Chikla,Maharashtra,Bhandara,21.54169,79.75545,619.9,545.44,2.11,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002171,2023-03-11,Chikla,Maharashtra,Bhandara,21.54169,79.75545,544.59,497.4,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002172,2023-03-12,Chikla,Maharashtra,Bhandara,21.54169,79.75545,531.41,468.36,0.69,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002173,2023-03-13,Chikla,Maharashtra,Bhandara,21.54169,79.75545,570.1,483.47,1.28,0,3.74,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002174,2023-03-14,Chikla,Maharashtra,Bhandara,21.54169,79.75545,556.33,506.07,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002175,2023-03-15,Chikla,Maharashtra,Bhandara,21.54169,79.75545,513.05,460.79,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002176,2023-03-16,Chikla,Maharashtra,Bhandara,21.54169,79.75545,548.41,516.21,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002177,2023-03-17,Chikla,Maharashtra,Bhandara,21.54169,79.75545,473.73,445.71,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002178,2023-03-18,Chikla,Maharashtra,Bhandara,21.54169,79.75545,586.99,522.86,1.62,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002179,2023-03-19,Chikla,Maharashtra,Bhandara,21.54169,79.75545,540.4,506.43,1.17,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002180,2023-03-20,Chikla,Maharashtra,Bhandara,21.54169,79.75545,593.51,514.23,2.9,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002181,2023-03-21,Chikla,Maharashtra,Bhandara,21.54169,79.75545,537.56,490.36,2.11,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002182,2023-03-22,Chikla,Maharashtra,Bhandara,21.54169,79.75545,553.18,471.78,6.5,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002183,2023-03-23,Chikla,Maharashtra,Bhandara,21.54169,79.75545,564.84,507.6,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002184,2023-03-24,Chikla,Maharashtra,Bhandara,21.54169,79.75545,548.46,525.38,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002185,2023-03-25,Chikla,Maharashtra,Bhandara,21.54169,79.75545,591.36,550.0,0.06,0,3.68,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002186,2023-03-26,Chikla,Maharashtra,Bhandara,21.54169,79.75545,539.67,509.46,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002187,2023-03-27,Chikla,Maharashtra,Bhandara,21.54169,79.75545,509.55,458.78,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002188,2023-03-28,Chikla,Maharashtra,Bhandara,21.54169,79.75545,544.84,492.08,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002189,2023-03-29,Chikla,Maharashtra,Bhandara,21.54169,79.75545,531.22,487.21,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002190,2023-03-30,Chikla,Maharashtra,Bhandara,21.54169,79.75545,572.52,533.86,1.9,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002191,2023-03-31,Chikla,Maharashtra,Bhandara,21.54169,79.75545,574.9100000000001,501.91,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002192,2009-04-01,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,881.16,695.98,1.24,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002193,2009-04-02,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,847.97,682.87,1.63,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002194,2009-04-03,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,1015.63,807.76,1.94,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002195,2009-04-04,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,988.45,790.61,3.05,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002196,2009-04-05,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,1027.04,870.03,0.0,32,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002197,2009-04-06,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,1072.06,870.47,1.97,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002198,2009-04-07,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,900.53,705.42,3.1,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002199,2009-04-08,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,1049.04,876.78,0.0,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002200,2009-04-09,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,837.43,658.31,1.54,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002201,2009-04-10,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,925.21,768.39,0.0,68,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002202,2009-04-11,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,901.11,738.82,1.09,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002203,2009-04-12,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,1151.23,928.48,0.99,34,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002204,2009-04-13,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,1054.47,859.6,2.0,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002205,2009-04-14,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,906.79,754.52,0.0,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002206,2009-04-15,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,997.13,795.83,1.84,0,0.84,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002207,2009-04-16,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,875.25,698.51,0.0,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002208,2009-04-17,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,993.19,833.69,0.0,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002209,2009-04-18,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,838.02,663.72,2.21,36,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002210,2009-04-19,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,1097.27,933.5,0.0,27,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002211,2009-04-20,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,975.57,811.79,0.0,14,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002212,2009-04-21,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,1058.99,816.0,5.51,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002213,2009-04-22,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,871.49,714.55,0.1,0,6.54,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002214,2009-04-23,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,1017.91,840.87,2.93,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002215,2009-04-24,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,920.16,728.32,2.02,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002216,2009-04-25,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,939.86,780.67,1.71,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0002217,2009-04-26,Dongri Buzurg,Maharashtra,Bhandara,21.546128,79.686722,1020.49,817.79,1.15,0,0.0,HISTORICAL_ROM_CAPACITY_PROXY,PROXY_NOT_SAME_PERIOD_PLAN,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
