record_id,mine_name,state,district,mine_latitude,mine_longitude,coordinate_quality,lithology,from_m,to_m,thickness_m,specific_gravity,area_m2,chemistry_schema,mn_pct,mno_pct,mno2_pct,fe2o3_pct,sio2_pct,p2o5_pct,tio2_pct,al2o3_pct,cao_pct,mgo_pct,ai_pct,s2_b4,s2_b8,s2_b11,s2_b12,aster_b4,aster_b5,aster_b6,aster_b7,aster_b8,aster_b9,data_status,volume_m3,estimated_tonnage_proxy_t,ndvi,s2_b11_b12_ratio,aster_b4_b5_ratio,aster_b6_b7_ratio,aster_b8_b9_ratio,grade_band,mno_pct_missing,mno2_pct_missing,fe2o3_pct_missing,sio2_pct_missing,p2o5_pct_missing,tio2_pct_missing,al2o3_pct_missing,cao_pct_missing,mgo_pct_missing,ai_pct_missing,reference_price_inr_per_t,production_cost_inr_per_t,price_reference_type,cost_reference_type,gross_margin_proxy_inr_per_t,estimated_gross_value_inr,profit_proxy_inr
GEO-000392,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartz-mica schist,82.03,83.52,1.49,3.442,301.63,HIVRA_STYLE,43.28,55.85,12.0,9.55,18.46,0.546,0.34,3.0,2.8,2.69,12.01,0.225511,0.313565,0.302799,0.248602,0.295062,0.276491,0.271988,0.276178,0.278435,0.238159,SYNTHETIC_SCHEMA_FAITHFUL,449.43,1546.94,0.163342,1.218007,1.067167,0.984829,1.169114,35_TO_BELOW_46,0,1,0,0,0,0,0,0,0,1,12525.7,7460.48,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,5065.22,19376506.36,7835591.43
GEO-000393,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Mn ore,95.6,96.69,1.1,3.408,109.26,HIVRA_STYLE,45.96,59.25,12.0,8.0,18.6,0.221,0.259,5.05,3.36,1.5,12.01,0.181674,0.210206,0.197084,0.150585,0.209771,0.132356,0.207739,0.150781,0.191046,0.167273,SYNTHETIC_SCHEMA_FAITHFUL,120.19,409.61,0.072808,1.308789,1.5849,1.377753,1.142121,35_TO_BELOW_46,0,1,0,0,0,0,0,0,0,1,12525.7,7460.48,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,5065.22,5130651.98,2074764.76
GEO-000394,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Mn ore,29.71,30.8,1.09,3.446,83.92,HIVRA_STYLE,28.82,37.5,12.0,7.84,36.62,0.44,0.3,7.55,3.77,2.56,12.01,0.074567,0.1101,0.077432,0.033458,0.076038,0.067938,0.109324,0.061055,0.062497,0.084787,SYNTHETIC_SCHEMA_FAITHFUL,91.47,315.21,0.192417,2.314304,1.119226,1.790582,0.737106,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,6090.37,7460.48,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,-1370.11,1919745.53,-431872.37
GEO-000395,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Gondite,72.04,72.51,0.48,3.381,110.5,HIVRA_STYLE,11.33,14.62,12.0,10.2,54.85,0.493,0.338,8.6,4.26,1.95,12.01,0.176377,0.214547,0.197086,0.167418,0.186275,0.177993,0.185999,0.192991,0.182188,0.207688,SYNTHETIC_SCHEMA_FAITHFUL,53.04,179.33,0.09764,1.177209,1.04653,0.96377,0.87722,BELOW_25,0,1,0,0,0,0,0,0,0,1,4709.07,7460.48,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,-2751.41,844477.52,-493410.36
GEO-000396,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartzite,42.23,42.73,0.5,3.654,277.59,HIVRA_STYLE,13.43,16.78,12.0,10.84,49.7,1.629,0.24,6.83,3.93,3.43,12.01,0.081131,0.100778,0.096861,0.082391,0.080656,0.090296,0.092331,0.050731,0.094412,0.08485,SYNTHETIC_SCHEMA_FAITHFUL,138.79,507.14,0.108005,1.175626,0.89324,1.820011,1.112693,BELOW_25,0,1,0,0,0,0,0,0,0,1,4709.07,7460.48,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,-2751.41,2388157.76,-1395350.07
GEO-000397,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Dolomitic marble,106.36,107.5,1.14,3.64,395.91,HIVRA_STYLE,33.77,43.24,12.0,4.65,31.23,0.325,0.375,7.75,2.65,2.2,12.01,0.140971,0.185321,0.129415,0.117482,0.165334,0.124918,0.145519,0.130129,0.157891,0.13361,SYNTHETIC_SCHEMA_FAITHFUL,451.34,1642.88,0.135921,1.101573,1.32354,1.118267,1.18173,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,6090.37,7460.48,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,-1370.11,10005747.07,-2250926.32
GEO-000398,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Calc-silicate rock,23.54,24.02,0.47,3.393,198.27,HIVRA_STYLE,41.24,53.33,12.0,13.92,18.41,0.531,0.312,3.3,2.73,1.0,12.01,0.202152,0.265829,0.243403,0.191706,0.235135,0.189198,0.273463,0.20708,0.255529,0.216587,SYNTHETIC_SCHEMA_FAITHFUL,93.19,316.19,0.136067,1.269668,1.242799,1.320567,1.179798,35_TO_BELOW_46,0,1,0,0,0,0,0,0,0,1,12525.7,7460.48,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,5065.22,3960501.08,1601571.91
GEO-000399,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Mn ore,60.74,66.46,5.72,3.423,199.95,HIVRA_STYLE,32.14,41.52,12.0,10.4,30.19,0.431,0.459,10.2,3.98,1.64,12.01,0.209747,0.214541,0.265843,0.204844,0.20557,0.192773,0.199886,0.235009,0.221749,0.200217,SYNTHETIC_SCHEMA_FAITHFUL,1143.71,3914.92,0.011299,1.297783,1.066384,0.850546,1.107543,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,6090.37,7460.48,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,-1370.11,23843311.32,-5363871.04
GEO-000400,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Dolomitic marble,11.28,13.59,2.32,3.49,542.85,HIVRA_STYLE,15.54,19.76,12.0,14.94,48.34,0.84,0.473,8.4,3.55,2.96,12.01,0.272808,0.342582,0.31141,0.259738,0.30351,0.282276,0.324931,0.282014,0.298171,0.276795,SYNTHETIC_SCHEMA_FAITHFUL,1259.41,4395.34,0.113382,1.198939,1.075224,1.15218,1.077227,BELOW_25,0,1,0,0,0,0,0,0,0,1,4709.07,7460.48,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,-2751.41,20697963.73,-12093382.43
GEO-000401,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Calc-silicate rock,14.66,16.28,1.62,3.391,407.5,MANDRI_STYLE,27.78,37.66,7.07,19.46,30.31,0.959,0.337,7.654999999999999,3.43,2.295,12.3,0.142063,0.200897,0.138314,0.1141,0.127838,0.133284,0.155306,0.121763,0.112897,0.14082,SYNTHETIC_SCHEMA_FAITHFUL,660.15,2238.57,0.171548,1.212217,0.95914,1.275478,0.801711,25_TO_BELOW_35,1,0,0,0,0,1,1,1,1,0,6090.37,7460.48,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,-1370.11,13633719.57,-3067087.14
GEO-000402,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartz-biotite-muscovite schist,77.55,78.04,0.49,3.465,299.01,HIVRA_STYLE,33.1,42.71,12.0,8.55,27.69,0.384,0.231,11.44,3.03,3.35,12.01,0.14523,0.214417,0.164987,0.133502,0.151506,0.14439,0.169429,0.150888,0.140072,0.168554,SYNTHETIC_SCHEMA_FAITHFUL,146.51,507.66,0.192375,1.235839,1.049283,1.122879,0.831022,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,6090.37,7460.48,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,-1370.11,3091837.23,-695550.04
GEO-000403,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Mn ore,22.74,28.55,5.82,3.446,248.03,MANDRI_STYLE,25.12,37.66,10.22,10.07,45.86,0.556,0.337,7.654999999999999,3.43,2.295,13.44,0.212358,0.293558,0.276174,0.200249,0.290214,0.271499,0.24921,0.248684,0.314652,0.289364,SYNTHETIC_SCHEMA_FAITHFUL,1443.53,4974.4,0.160501,1.379153,1.068932,1.002115,1.087392,25_TO_BELOW_35,1,0,0,0,0,1,1,1,1,0,6090.37,7460.48,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,-1370.11,30295936.53,-6815475.18
GEO-000404,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Mn ore,87.71,89.42,1.71,3.419,348.49,HIVRA_STYLE,43.25,55.62,12.0,10.78,20.31,0.436,0.29,3.0,3.48,2.19,12.01,0.09123,0.159276,0.128894,0.058835,0.092894,0.08503,0.167534,0.121161,0.15183,0.100285,SYNTHETIC_SCHEMA_FAITHFUL,595.92,2037.45,0.271634,2.190771,1.092485,1.382739,1.513985,35_TO_BELOW_46,0,1,0,0,0,0,0,0,0,1,12525.7,7460.48,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,5065.22,25520487.47,10320132.49
GEO-000405,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Biotite gneiss,42.47,45.27,2.8,3.364,115.7,HIVRA_STYLE,29.57,38.32,12.0,5.21,31.56,0.946,0.305,11.28,3.45,2.3,12.01,0.087666,0.166722,0.115187,0.108988,0.132657,0.092698,0.12531,0.104823,0.101264,0.092971,SYNTHETIC_SCHEMA_FAITHFUL,323.96,1089.8,0.310769,1.056878,1.431066,1.195444,1.0892,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,6090.37,7460.48,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,-1370.11,6637285.23,-1493145.88
GEO-000406,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Dolomitic marble,143.35,144.41,1.06,3.486,97.86,HIVRA_STYLE,24.63,31.72,12.0,12.54,30.77,2.219,0.207,8.49,4.59,2.7,12.01,0.098383,0.164785,0.167557,0.128041,0.118628,0.129067,0.166206,0.121058,0.134071,0.124555,SYNTHETIC_SCHEMA_FAITHFUL,103.73,361.6,0.252318,1.30862,0.91912,1.372945,1.0764,BELOW_25,0,1,0,0,0,0,0,0,0,1,4709.07,7460.48,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,-2751.41,1702799.71,-994909.86
GEO-000407,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Gondite,73.89,75.18,1.29,3.67,337.81,MANDRI_STYLE,19.35,37.66,1.0,25.75,41.79,0.958,0.337,7.654999999999999,3.43,2.295,16.28,0.146477,0.159131,0.13132,0.094483,0.159791,0.11013,0.163602,0.153913,0.148915,0.132513,SYNTHETIC_SCHEMA_FAITHFUL,435.77,1599.28,0.041406,1.38988,1.450931,1.062951,1.123777,BELOW_25,1,0,0,0,0,1,1,1,1,0,4709.07,7460.48,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,-2751.41,7531121.47,-4400274.98
GEO-000408,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Calc-silicate rock,106.75,108.3,1.55,3.418,158.37,HIVRA_STYLE,36.72,47.68,12.0,8.24,23.89,0.622,0.37,5.64,3.88,2.11,12.01,0.153017,0.259542,0.203069,0.142549,0.165685,0.133452,0.147785,0.17081,0.177459,0.147395,SYNTHETIC_SCHEMA_FAITHFUL,245.47,839.02,0.258205,1.424556,1.241533,0.865201,1.203969,35_TO_BELOW_46,0,1,0,0,0,0,0,0,0,1,12525.7,7460.48,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,5065.22,10509312.81,4249820.88
GEO-000409,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Mn ore,80.53,81.0,0.47,3.448,244.56,MANDRI_STYLE,37.9,37.66,26.15,26.55,34.86,0.522,0.337,7.654999999999999,3.43,2.295,17.29,0.09163,0.211574,0.175802,0.091171,0.150862,0.108893,0.171727,0.120061,0.142634,0.105203,SYNTHETIC_SCHEMA_FAITHFUL,114.94,396.31,0.395588,1.928267,1.385415,1.430331,1.355798,35_TO_BELOW_46,1,0,0,0,0,1,1,1,1,0,12525.7,7460.48,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,5065.22,4964060.17,2007397.34
GEO-000410,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Mn ore,60.22,62.3,2.08,3.486,368.13,HIVRA_STYLE,41.66,54.13,12.0,7.29,26.53,0.791,0.523,4.9,2.74,2.37,12.01,0.071016,0.125875,0.108631,0.092845,0.096446,0.106889,0.126868,0.081886,0.09871,0.061166,SYNTHETIC_SCHEMA_FAITHFUL,765.71,2669.27,0.278626,1.170025,0.902301,1.549325,1.613805,35_TO_BELOW_46,0,1,0,0,0,0,0,0,0,1,12525.7,7460.48,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,5065.22,33434475.24,13520439.79
GEO-000411,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartzite,41.68,43.42,1.74,3.399,139.72,HIVRA_STYLE,21.61,27.98,12.0,11.49,36.3,1.258,0.381,11.42,3.12,2.62,12.01,0.107988,0.196053,0.178067,0.151098,0.144888,0.117995,0.167531,0.111676,0.157073,0.13065,SYNTHETIC_SCHEMA_FAITHFUL,243.11,826.33,0.289648,1.178487,1.227916,1.500152,1.202243,BELOW_25,0,1,0,0,0,0,0,0,0,1,4709.07,7460.48,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,-2751.41,3891245.81,-2273572.63
GEO-000412,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Gondite,95.18,96.75,1.57,3.663,128.35,MANDRI_STYLE,28.67,37.66,16.49,20.8,37.01,2.376,0.337,7.654999999999999,3.43,2.295,7.95,0.150019,0.24987,0.19321,0.205116,0.202665,0.17767,0.234802,0.204702,0.222054,0.170084,SYNTHETIC_SCHEMA_FAITHFUL,201.51,738.13,0.249697,0.941955,1.140682,1.147043,1.305555,25_TO_BELOW_35,1,0,0,0,0,1,1,1,1,0,6090.37,7460.48,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,-1370.11,4495484.81,-1011319.29
GEO-000413,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartzite,11.09,12.5,1.41,3.415,220.25,HIVRA_STYLE,19.64,25.46,12.0,9.55,42.5,2.524,0.19,10.5,3.56,3.02,12.01,0.194931,0.303703,0.286589,0.222785,0.229486,0.200132,0.277485,0.224034,0.215155,0.243628,SYNTHETIC_SCHEMA_FAITHFUL,310.55,1060.53,0.21814,1.286393,1.146673,1.238584,0.883129,BELOW_25,0,1,0,0,0,0,0,0,0,1,4709.07,7460.48,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,-2751.41,4994110.01,-2917952.85
GEO-000414,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartzite,37.26,38.49,1.23,3.396,183.37,HIVRA_STYLE,35.34,45.62,12.0,7.73,25.48,1.181,0.53,9.83,3.78,3.09,12.01,0.163609,0.223049,0.213953,0.126127,0.196893,0.185146,0.203706,0.170716,0.212737,0.19344,SYNTHETIC_SCHEMA_FAITHFUL,225.55,765.97,0.153728,1.69633,1.063447,1.193245,1.099757,35_TO_BELOW_46,0,1,0,0,0,0,0,0,0,1,12525.7,7460.48,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,5065.22,9594310.43,3879806.56
GEO-000415,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartz-mica schist,153.65,154.77,1.12,3.398,157.84,MANDRI_STYLE,24.74,37.66,14.3,3.56,27.63,1.459,0.337,7.654999999999999,3.43,2.295,16.78,0.271103,0.349019,0.311742,0.240612,0.276908,0.292012,0.302969,0.26443,0.350474,0.294727,SYNTHETIC_SCHEMA_FAITHFUL,176.78,600.7,0.125646,1.295621,0.948276,1.145744,1.189148,BELOW_25,1,0,0,0,0,1,1,1,1,0,4709.07,7460.48,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,-2751.41,2828738.35,-1652771.99
GEO-000416,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Dolomitic marble,21.32,22.77,1.45,3.412,491.02,HIVRA_STYLE,23.88,30.53,12.0,8.35,40.91,1.077,0.43,10.33,4.68,2.15,12.01,0.168458,0.239986,0.18968,0.153943,0.176659,0.178867,0.207749,0.214603,0.185857,0.174509,SYNTHETIC_SCHEMA_FAITHFUL,711.98,2429.28,0.175123,1.232144,0.987656,0.968062,1.065028,BELOW_25,0,1,0,0,0,0,0,0,0,1,4709.07,7460.48,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,-2751.41,11439649.57,-6683945.28
GEO-000417,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartz-mica schist,90.54,92.02,1.48,3.455,218.67,HIVRA_STYLE,25.84,33.04,12.0,13.36,33.76,1.737,0.281,5.76,4.07,1.58,12.01,0.170434,0.182742,0.162919,0.138182,0.211674,0.15228,0.193129,0.169077,0.164573,0.174437,SYNTHETIC_SCHEMA_FAITHFUL,323.63,1118.14,0.034849,1.179018,1.390032,1.142255,0.943452,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,6090.37,7460.48,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,-1370.11,6809886.31,-1531974.8
GEO-000418,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Mn ore,48.54,49.77,1.22,3.428,133.78,HIVRA_STYLE,21.2,27.33,12.0,9.23,46.07,1.217,0.259,5.53,3.54,2.67,12.01,0.187096,0.252093,0.260146,0.188836,0.190391,0.215948,0.255533,0.200475,0.241036,0.224167,SYNTHETIC_SCHEMA_FAITHFUL,163.21,559.48,0.147993,1.377629,0.881652,1.274638,1.075252,BELOW_25,0,1,0,0,0,0,0,0,0,1,4709.07,7460.48,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,-2751.41,2634630.48,-1539358.87
GEO-000419,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Biotite gneiss,18.68,20.75,2.07,3.45,288.4,HIVRA_STYLE,20.85,26.63,12.0,15.27,36.53,2.507,0.197,5.63,2.97,3.49,12.01,0.132708,0.263079,0.178595,0.166866,0.18962,0.14018,0.173123,0.180422,0.196336,0.183965,SYNTHETIC_SCHEMA_FAITHFUL,596.99,2059.62,0.329397,1.07029,1.352689,0.959545,1.067246,BELOW_25,0,1,0,0,0,0,0,0,0,1,4709.07,7460.48,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,-2751.41,9698894.75,-5666859.06
GEO-000420,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartz-biotite-muscovite schist,43.39,46.56,3.17,3.425,135.01,MANDRI_STYLE,35.52,37.66,19.37,18.48,24.85,2.27,0.337,7.654999999999999,3.43,2.295,13.85,0.081993,0.166266,0.102425,0.073703,0.142362,0.090832,0.12197,0.071844,0.086402,0.054612,SYNTHETIC_SCHEMA_FAITHFUL,427.98,1465.83,0.339456,1.389699,1.567311,1.697706,1.582106,35_TO_BELOW_46,1,0,0,0,0,1,1,1,1,0,12525.7,7460.48,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,5065.22,18360546.83,7424751.43
GEO-000421,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartzite,49.3,50.49,1.19,3.422,241.33,MANDRI_STYLE,11.62,37.66,7.4,26.25,55.52,1.621,0.337,7.654999999999999,3.43,2.295,14.85,0.108215,0.165499,0.134227,0.056565,0.116617,0.102067,0.110567,0.114373,0.084223,0.116003,SYNTHETIC_SCHEMA_FAITHFUL,287.18,982.73,0.209284,2.372969,1.142553,0.966723,0.726042,BELOW_25,1,0,0,0,0,1,1,1,1,0,4709.07,7460.48,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,-2751.41,4627744.36,-2703893.15
GEO-000422,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Dolomitic marble,26.49,29.02,2.52,3.367,153.6,HIVRA_STYLE,21.14,27.19,12.0,8.77,48.99,2.161,0.301,4.31,4.05,1.96,12.01,0.123933,0.185731,0.160758,0.121802,0.168611,0.161095,0.154225,0.145857,0.159973,0.127928,SYNTHETIC_SCHEMA_FAITHFUL,387.07,1303.26,0.199565,1.319831,1.046656,1.057371,1.250492,BELOW_25,0,1,0,0,0,0,0,0,0,1,4709.07,7460.48,DEMO_FALLBACK_MEDIAN_OF_OFFICIAL_REFERENCES,OFFICIAL_IBM_PRODUCTION_COST,-2751.41,6137142.57,-3585802.6
GEO-000423,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Gondite,19.41,20.39,0.97,3.635,92.66,HIVRA_STYLE,26.47,34.22,12.0,8.86,33.84,1.021,0.216,9.55,3.83,2.86,12.01,0.101672,0.13518,0.09886,0.104208,0.106999,0.078347,0.110722,0.095491,0.117089,0.09638,SYNTHETIC_SCHEMA_FAITHFUL,89.88,326.71,0.141472,0.94868,1.365706,1.159502,1.214868,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,6090.37,7460.48,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,-1370.11,1989784.78,-447628.64
GEO-000424,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartz-mica schist,81.97,83.2,1.23,3.404,403.24,HIVRA_STYLE,27.48,35.59,12.0,9.03,35.75,1.688,0.428,9.78,3.85,3.07,12.01,0.207284,0.219519,0.200156,0.124376,0.154524,0.182049,0.205136,0.164054,0.194447,0.183397,SYNTHETIC_SCHEMA_FAITHFUL,495.99,1688.35,0.028667,1.609282,0.848804,1.250418,1.060252,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,6090.37,7460.48,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,-1370.11,10282676.19,-2313225.22
GEO-000425,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Quartzite,183.71,184.26,0.54,3.413,302.26,HIVRA_STYLE,30.75,39.7,12.0,2.5,42.79,1.622,0.467,6.92,2.93,1.57,12.01,0.059627,0.165136,0.103645,0.101597,0.091335,0.077675,0.136661,0.094337,0.100495,0.07893,SYNTHETIC_SCHEMA_FAITHFUL,163.22,557.07,0.469423,1.020158,1.175861,1.448647,1.273217,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,6090.37,7460.48,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,-1370.11,3392762.42,-763247.18
GEO-000426,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Mn ore,7.58,10.39,2.8,3.448,128.07,HIVRA_STYLE,33.78,43.82,12.0,6.12,34.81,1.262,0.423,6.25,2.58,1.35,12.01,0.081044,0.153103,0.125377,0.064789,0.114031,0.079872,0.10119,0.093942,0.114625,0.084588,SYNTHETIC_SCHEMA_FAITHFUL,358.6,1236.45,0.307751,1.935159,1.427672,1.077154,1.355098,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,6090.37,7460.48,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,-1370.11,7530437.99,-1694072.51
GEO-000427,Chikla,Maharashtra,Bhandara,21.54169,79.75545,OFFICIAL_PUBLISHED_EXTENT_ENVELOPE,Biotite gneiss,168.13,169.34,1.21,3.387,151.48,HIVRA_STYLE,26.04,33.74,12.0,9.96,40.1,1.225,0.206,5.8,3.0,2.53,12.01,0.106863,0.16822,0.166542,0.097052,0.111132,0.115454,0.128554,0.098121,0.130735,0.091711,SYNTHETIC_SCHEMA_FAITHFUL,183.29,620.8,0.223049,1.716008,0.962565,1.310158,1.425511,25_TO_BELOW_35,0,1,0,0,0,0,0,0,0,1,6090.37,7460.48,OFFICIAL_IBM_EX_MINE_PRICE,OFFICIAL_IBM_PRODUCTION_COST,-1370.11,3780901.7,-850564.29
